Issue key,Issue id,Status,Reporter,Created,Due Date,Resolved,Customer,Type of Request,Parent id,time_in_review,time_on_codebusters,time_outside_codebusters
CI-7727,429120,Closed,ssanz,2022-11-18 14:03:00,25/Nov/22 12:00 AM,2022-12-27 20:30:00,Allianz,Service Request (SR),429120.0,10227.0,15963.000000000002,40584.0
CI-7721,429049,Closed,nsanchez,2022-11-18 11:16:00,23/Nov/22 12:00 AM,2022-12-13 09:02:00,VW,Service Request (SR),429049.0,7220.0,21919.0,13947.0
CI-7718,428953,Closed,yutaka,2022-11-18 07:01:00,22/Nov/22 12:00 AM,2023-01-06 01:36:00,Continental,Service Request (SR),428953.0,7473.0,57182.0,13053.0
CI-7716,428916,Closed,aruizrobles,2022-11-17 16:33:00,22/Nov/22 12:00 AM,2022-11-21 19:18:00,Numiga,Service Request (SR),428916.0,1400.0,5477.0,448.0
CI-7715,428758,Closed,aruizrobles,2022-11-17 10:05:00,23/Nov/22 12:00 AM,2022-12-01 18:32:00,Numiga,Service Request (SR),428758.0,1739.0,5996.0,14671.0
CI-7713,428703,Closed,aruizrobles,2022-11-17 09:20:00,24/Nov/22 12:00 AM,2022-11-21 10:54:00,Numiga,Service Request (SR),428703.0,1818.0,5792.0,62.00000000000001
CI-7710,428647,Closed,yutaka,2022-11-17 05:44:00,24/Nov/22 12:00 AM,2022-12-08 01:32:00,Osram,Service Request (SR),428647.0,19222.0,20853.0,9135.0
CI-7709,428636,Closed,yutaka,2022-11-17 01:46:00,18/Nov/22 12:00 AM,2022-12-05 02:55:00,Porsche,Service Request (SR),428636.0,1.0000000000000002,13.0,25976.0
CI-7708,428569,Closed,nsanchez,2022-11-16 14:47:00,23/Nov/22 12:00 AM,2022-12-01 12:38:00,Porsche,Service Request (SR),428569.0,2984.0,4616.0,16855.000000000004
CI-7707,428542,Closed,nsanchez,2022-11-16 13:45:00,23/Nov/22 12:00 AM,2022-12-12 10:01:00,Porsche,Service Request (SR),428542.0,11719.0,23222.0,13993.0
CI-7703,428380,Closed,yutaka,2022-11-16 02:30:00,23/Nov/22 12:00 AM,2022-12-13 11:25:00,CEPSA,Service Request (SR),428380.0,1859.0,14284.0,25131.0
CI-7700,428349,Closed,aruizrobles,2022-11-15 16:39:00,22/Nov/22 12:00 AM,2023-04-12 13:53:00,Numiga,Service Request (SR),428349.0,127.00000000000001,2965.0,1090.0000000000002
CI-7700,428349,Closed,aruizrobles,2022-11-15 16:39:00,22/Nov/22 12:00 AM,2023-04-12 13:53:00,Numiga,Service Request (SR),428349.0,33.00000000000001,2965.0,1090.0000000000002
CI-7700,428349,Closed,aruizrobles,2022-11-15 16:39:00,22/Nov/22 12:00 AM,2023-04-12 13:53:00,Numiga,Service Request (SR),428349.0,2531.0,2965.0,1090.0000000000002
CI-7699,428346,Closed,ssanz,2022-11-15 16:36:00,22/Nov/22 12:00 AM,2023-01-17 14:55:00,ArcelorMittal,Service Request (SR),428346.0,8334.000000000002,61635.0,28984.0
CI-7698,428323,Closed,ssanz,2022-11-15 16:05:00,22/Nov/22 12:00 AM,2022-12-22 11:14:00,ArcelorMittal,Service Request (SR),428323.0,11560.0,19896.0,33092.00000000001
CI-7697,428279,Closed,ssanz,2022-11-15 15:11:00,22/Nov/22 12:00 AM,2022-12-12 14:34:00,Allianz,Service Request (SR),428279.0,2689.0,14378.0,24465.0
CI-7694,428064,Closed,yutaka,2022-11-15 04:51:00,22/Nov/22 12:00 AM,2022-12-06 13:14:00,Hugo Boss,Service Request (SR),428064.0,11894.0,11894.0,18849.0
CI-7693,428061,Closed,yutaka,2022-11-15 03:02:00,22/Nov/22 12:00 AM,2023-01-06 01:36:00,Vaillant,Service Request (SR),428061.0,129.00000000000003,17082.000000000004,57712.0
CI-7693,428061,Closed,yutaka,2022-11-15 03:02:00,22/Nov/22 12:00 AM,2023-01-06 01:36:00,Vaillant,Service Request (SR),428061.0,801.0,17082.000000000004,57712.0
CI-7693,428061,Closed,yutaka,2022-11-15 03:02:00,22/Nov/22 12:00 AM,2023-01-06 01:36:00,Vaillant,Service Request (SR),428061.0,5032.0,17082.000000000004,57712.0
CI-7689,427689,Closed,yutaka,2022-11-14 03:41:00,18/Nov/22 12:00 AM,2022-11-30 09:03:00,Spiegel,Service Request (SR),427689.0,15298.0,22360.0,1002.0000000000001
CI-7689,427689,Closed,yutaka,2022-11-14 03:41:00,18/Nov/22 12:00 AM,2022-11-30 09:03:00,Spiegel,Service Request (SR),427689.0,4632.0,22360.0,1002.0000000000001
CI-7686,427598,Closed,skarja,2022-11-11 14:58:00,18/Nov/22 12:00 AM,2023-01-24 15:38:00,Traton SE,Service Request (SR),427598.0,5553.0,5655.0,100945.0
CI-7682,427526,Closed,skarja,2022-11-11 12:49:00,18/Nov/22 12:00 AM,2023-01-24 10:39:00,Nedschroef,Service Request (SR),427526.0,6017.0,7415.0,99015.0
CI-7677,427507,Closed,nsanchez,2022-11-11 12:20:00,17/Nov/22 12:00 AM,2022-11-17 13:56:00,Endress Hauser,Service Request (SR),427507.0,8719.000000000002,8720.000000000002,16.000000000000004
CI-7676,427492,Closed,ssanz,2022-11-11 11:56:00,14/Nov/22 12:00 AM,2022-12-08 13:39:00,Porsche,Service Request (SR),427492.0,1.0000000000000002,24.0,38959.0
CI-7675,427418,Closed,yutaka,2022-11-11 06:47:00,18/Nov/22 12:00 AM,2022-12-09 04:42:00,Vaillant,Service Request (SR),427418.0,7657.0,12737.0,27458.0
CI-7669,426820,Closed,yutaka,2022-11-09 11:15:00,16/Nov/22 12:00 AM,2023-01-24 12:40:00,Burda,Service Request (SR),426820.0,7521.0,7521.0,1116.0
CI-7666,426693,Closed,yutaka,2022-11-09 02:51:00,16/Nov/22 12:00 AM,2022-11-21 10:17:00,Holtzbrink,Service Request (SR),426693.0,9355.0,10891.0,6835.0
CI-7665,426684,Closed,aruizrobles,2022-11-08 18:15:00,15/Nov/22 12:00 AM,2022-12-01 13:35:00,ProcurX,Service Request (SR),426684.0,11356.0,24737.0,8103.000000000001
CI-7664,426612,Closed,ssanz,2022-11-08 14:25:00,15/Nov/22 12:00 AM,2022-12-05 11:46:00,Bentley,Service Request (SR),426612.0,1127.0,14146.0,24575.0
CI-7662,426325,Closed,aruizrobles,2022-11-07 18:38:00,14/Nov/22 12:00 AM,2022-11-15 16:43:00,Numiga,Service Request (SR),426325.0,9856.0,10438.0,967.0
CI-7650,425888,Closed,nsanchez,2022-11-04 15:22:00,09/Nov/22 12:00 AM,2022-11-15 13:10:00,Bentley,Service Request (SR),425888.0,7263.0,7263.0,8445.000000000002
CI-7647,425848,Closed,ssanz,2022-11-04 14:53:00,11/Nov/22 12:00 AM,2022-11-16 08:55:00,Allianz,Service Request (SR),425848.0,5666.0,5697.0,11225.0
CI-7643,425784,Closed,nsanchez,2022-11-04 12:49:00,01/Jan/23 12:00 AM,2022-12-14 13:50:00,Bentley,Service Request (SR),425784.0,17424.000000000004,17554.0,40107.0
CI-7637,425508,Closed,aruizrobles,2022-11-03 17:15:00,08/Nov/22 12:00 AM,2022-11-08 14:01:00,Numiga,Service Request (SR),425508.0,0.0,5456.0,1550.0
CI-7637,425508,Closed,aruizrobles,2022-11-03 17:15:00,08/Nov/22 12:00 AM,2022-11-08 14:01:00,Numiga,Service Request (SR),425508.0,825.0,5456.0,1550.0
CI-7634,425466,Closed,nsanchez,2022-11-03 15:25:00,10/Nov/22 12:00 AM,2022-11-08 10:33:00,VW,Service Request (SR),425466.0,958.0,6043.0,865.0
CI-7632,425385,Closed,nsanchez,2022-11-03 12:25:00,10/Nov/22 12:00 AM,2022-11-08 10:43:00,VW,Service Request (SR),425385.0,172.0,5636.0,1462.0
CI-7630,425227,Closed,yutaka,2022-11-03 07:47:00,11/Nov/22 12:00 AM,2022-12-02 01:56:00,Burda,Service Request (SR),425227.0,7633.0,13631.0,27778.0
CI-7624,424363,Closed,ssanz,2022-10-31 16:14:00,07/Nov/22 12:00 AM,2022-11-22 09:04:00,Allianz,Service Request (SR),424363.0,4272.000000000001,5500.0,25750.0
CI-7623,424212,Closed,yutaka,2022-10-31 11:24:00,04/Nov/22 12:00 AM,2022-12-14 01:54:00,Continental,Service Request (SR),424212.0,87.0,3847.0,58942.0
CI-7623,424212,Closed,yutaka,2022-10-31 11:24:00,04/Nov/22 12:00 AM,2022-12-14 01:54:00,Continental,Service Request (SR),424212.0,487.00000000000006,3847.0,58942.0
CI-7623,424212,Closed,yutaka,2022-10-31 11:24:00,04/Nov/22 12:00 AM,2022-12-14 01:54:00,Continental,Service Request (SR),424212.0,3043.0,3847.0,58942.0
CI-7622,424178,Closed,yutaka,2022-10-31 10:43:00,07/Nov/22 12:00 AM,2022-11-16 08:28:00,Ineos,Service Request (SR),424178.0,4540.0,6598.0,16307.000000000002
CI-7621,424097,Closed,yutaka,2022-10-31 02:03:00,04/Nov/22 12:00 AM,2022-10-31 11:22:00,Continental,Service Request (SR),424097.0,95.0,558.0,0.0
CI-7612,423847,Closed,yutaka,2022-10-27 14:40:00,03/Nov/22 12:00 AM,2022-10-31 16:17:00,Deutschlandradio,Service Request (SR),423847.0,5857.0,5857.0,0.0
CI-7611,423833,Closed,nsanchez,2022-10-27 13:25:00,07/Nov/22 12:00 AM,2022-11-02 11:20:00,VW,Service Request (SR),423833.0,1466.0,8493.000000000002,22.0
CI-7610,423823,Closed,yutaka,2022-10-27 12:29:00,03/Nov/22 12:00 AM,2022-11-16 08:29:00,Transnet BW,Service Request (SR),423823.0,1545.0,5900.0,22660.0
CI-7609,423817,Closed,yutaka,2022-10-27 12:05:00,02/Nov/22 12:00 AM,2022-11-21 09:52:00,Vaillant,Service Request (SR),423817.0,1333.0,4806.0,31061.0
CI-7608,423808,Closed,nsanchez,2022-10-27 11:43:00,03/Nov/22 12:00 AM,2022-10-28 11:04:00,Enercon,Service Request (SR),423808.0,46.0,1373.0,28.0
CI-7607,423639,Closed,yutaka,2022-10-27 03:26:00,03/Nov/22 12:00 AM,2022-11-14 06:44:00,Lufthansa City Center,Service Request (SR),423639.0,27.0,415.0,25703.0
CI-7606,423633,Closed,aruizrobles,2022-10-26 17:57:00,02/Nov/22 12:00 AM,2022-11-03 09:06:00,Numiga,Service Request (SR),423633.0,846.0,3414.0,7575.0
CI-7605,423556,Closed,ssanz,2022-10-26 13:32:00,03/Nov/22 12:00 AM,2022-11-22 09:02:00,TeamBank AG,Service Request (SR),423556.0,29.0,40.0,38570.0
CI-7603,423538,Closed,nsanchez,2022-10-26 12:04:00,07/Nov/22 12:00 AM,2022-11-18 09:42:00,Grupo Red Electrica,Service Request (SR),423538.0,189.0,30426.0,2552.0
CI-7602,423443,Closed,nsanchez,2022-10-26 10:01:00,02/Nov/22 12:00 AM,2022-12-12 10:55:00,Vaillant,Service Request (SR),423443.0,149.0,23495.0,44239.0
CI-7601,423397,Closed,nsanchez,2022-10-26 08:22:00,01/Nov/22 12:00 AM,2022-10-31 12:47:00,Daimler (MFTBC),Service Request (SR),423397.0,94.0,417.0,7048.0
CI-7598,423368,Closed,yutaka,2022-10-26 04:43:00,01/Nov/22 12:00 AM,2022-11-29 03:53:00,Holtzbrink,Service Request (SR),423368.0,431.0,13725.0,35185.0
CI-7596,423328,Closed,nsanchez,2022-10-25 16:19:00,03/Nov/22 12:00 AM,2022-11-08 11:40:00,VW,Service Request (SR),423328.0,8254.000000000002,19751.0,130.00000000000003
CI-7590,423052,Closed,aruizrobles,2022-10-24 16:44:00,31/Oct/22 12:00 AM,2022-11-02 11:06:00,Numiga,Service Request (SR),423052.0,945.0,2276.0,10346.0
CI-7586,422349,Closed,yutaka,2022-10-20 11:40:00,28/Oct/22 12:00 AM,2022-11-07 06:34:00,Ineos,Service Request (SR),422349.0,286.0,11606.0,14008.0
CI-7586,422349,Closed,yutaka,2022-10-20 11:40:00,28/Oct/22 12:00 AM,2022-11-07 06:34:00,Ineos,Service Request (SR),422349.0,8595.000000000002,11606.0,14008.0
CI-7585,422311,Closed,ssanz,2022-10-20 10:24:00,27/Oct/22 12:00 AM,2022-11-16 14:13:00,Burda,Service Request (SR),422311.0,6016.0,7537.0,31572.000000000004
CI-7584,422256,Closed,yutaka,2022-10-20 03:10:00,27/Oct/22 12:00 AM,2022-11-07 06:36:00,Porsche,Service Request (SR),422256.0,1.0000000000000002,20.0,26106.0
CI-7583,422242,Closed,aruizrobles,2022-10-19 17:52:00,26/Oct/22 12:00 AM,2022-11-03 14:19:00,Numiga,Service Request (SR),422242.0,8197.000000000002,15230.0,6157.0
CI-7582,422229,Closed,ssanz,2022-10-19 16:24:00,31/Jan/23 12:00 AM,2023-03-07 10:43:00,Endress Hauser,Service Request (SR),422229.0,9678.0,106092.0,21673.0
CI-7582,422229,Closed,ssanz,2022-10-19 16:24:00,31/Jan/23 12:00 AM,2023-03-07 10:43:00,Endress Hauser,Service Request (SR),422229.0,30153.0,106092.0,21673.0
CI-7581,422139,Closed,nsanchez,2022-10-19 12:43:00,31/Oct/22 12:00 AM,2022-10-26 09:37:00,VW,Service Request (SR),422139.0,8632.000000000002,9825.0,69.0
CI-7576,421964,Closed,ssanz,2022-10-18 17:56:00,25/Oct/22 12:00 AM,2023-01-17 13:07:00,Ineos,Service Request (SR),421964.0,11481.0,99943.0,30808.0
CI-7575,421886,Closed,nsanchez,2022-10-18 12:44:00,25/Oct/22 12:00 AM,2022-12-19 13:24:00,CEPSA,Service Request (SR),421886.0,14338.0,55966.0,33354.00000000001
CI-7575,421886,Closed,nsanchez,2022-10-18 12:44:00,25/Oct/22 12:00 AM,2022-12-19 13:24:00,CEPSA,Service Request (SR),421886.0,9851.0,55966.0,33354.00000000001
CI-7574,421875,Closed,ssanz,2022-10-18 11:54:00,25/Oct/22 12:00 AM,2022-11-04 11:16:00,DER,Service Request (SR),421875.0,10106.0,15606.000000000002,8836.0
CI-7567,421703,Closed,ssanz,2022-10-17 14:39:00,24/Oct/22 12:00 AM,2022-11-04 10:48:00,DER,Service Request (SR),421703.0,9952.0,10416.0,15273.0
CI-7563,421362,Closed,ssanz,2022-10-14 14:05:00,21/Oct/22 12:00 AM,2023-02-23 11:52:00,Egis,Service Request (SR),421362.0,96546.0,119370.0,70577.0
CI-7562,421330,Closed,ssanz,2022-10-14 12:42:00,21/Oct/22 12:00 AM,2022-12-12 16:04:00,Porsche,Service Request (SR),421330.0,34775.00000000001,47758.0,37404.0
CI-7558,421220,Closed,yutaka,2022-10-14 07:29:00,21/Oct/22 12:00 AM,2022-11-14 23:41:00,DZ Bank,Service Request (SR),421220.0,20.0,20881.0,24731.0
CI-7558,421220,Closed,yutaka,2022-10-14 07:29:00,21/Oct/22 12:00 AM,2022-11-14 23:41:00,DZ Bank,Service Request (SR),421220.0,14820.0,20881.0,24731.0
CI-7557,421217,Closed,yutaka,2022-10-14 07:15:00,21/Oct/22 12:00 AM,2022-10-27 08:39:00,msg systems,Service Request (SR),421217.0,14701.0,14797.0,4007.0000000000005
CI-7555,421205,Closed,yutaka,2022-10-14 03:44:00,21/Oct/22 12:00 AM,2022-10-19 02:50:00,Amadeus,Service Request (SR),421205.0,0.0,35.0,7111.0
CI-7554,421186,Closed,aruizrobles,2022-10-13 18:19:00,18/Oct/22 12:00 AM,2022-10-19 13:30:00,ProcurX,Service Request (SR),421186.0,1261.0,6306.0,2045.0000000000002
CI-7552,420974,Closed,yutaka,2022-10-13 09:21:00,20/Oct/22 12:00 AM,2022-11-16 08:31:00,Hugo Boss,Service Request (SR),420974.0,11799.0,13567.0,35343.0
CI-7551,420920,Closed,yutaka,2022-10-13 00:45:00,19/Oct/22 12:00 AM,2022-10-13 01:53:00,Hugo Boss,Service Request (SR),420920.0,0.0,67.00000000000001,1.0000000000000002
CI-7548,420783,Closed,yutaka,2022-10-12 12:37:00,14/Oct/22 12:00 AM,2022-10-19 02:52:00,Amadeus,Service Request (SR),420783.0,2704.0,8417.000000000002,1078.0000000000002
CI-7547,420675,Closed,yutaka,2022-10-12 10:15:00,19/Oct/22 12:00 AM,2022-12-21 02:18:00,Porsche,Service Request (SR),420675.0,93567.0,99315.0,1008.0000000000001
CI-7546,420601,Closed,yutaka,2022-10-12 04:50:00,19/Oct/22 12:00 AM,2022-12-07 05:32:00,Burda,Service Request (SR),420601.0,377.0,16411.000000000004,64271.00000000001
CI-7546,420601,Closed,yutaka,2022-10-12 04:50:00,19/Oct/22 12:00 AM,2022-12-07 05:32:00,Burda,Service Request (SR),420601.0,10385.0,16411.000000000004,64271.00000000001
CI-7545,420595,Closed,yutaka,2022-10-12 02:56:00,19/Oct/22 12:00 AM,2022-11-09 11:25:00,Amadeus,Service Request (SR),420595.0,7941.000000000001,9862.0,30967.0
CI-7544,420593,Closed,yutaka,2022-10-12 02:31:00,19/Oct/22 12:00 AM,2022-12-15 00:51:00,Continental,Service Request (SR),420593.0,20613.0,53351.0,46274.0
CI-7543,420591,Closed,yutaka,2022-10-12 02:19:00,19/Oct/22 12:00 AM,2022-10-31 10:49:00,Apleona,Service Request (SR),420591.0,3318.0,9041.0,18829.0
CI-7542,420589,Closed,yutaka,2022-10-12 00:30:00,19/Oct/22 12:00 AM,2022-10-27 08:41:00,Init AG,Service Request (SR),420589.0,3540.0,3584.0,18507.0
CI-7541,420559,Closed,ssanz,2022-10-11 16:55:00,18/Oct/22 12:00 AM,2022-10-21 13:03:00,DER,Service Request (SR),420559.0,3915.0000000000005,5492.0,8676.000000000002
CI-7540,420541,Closed,ssanz,2022-10-11 16:14:00,18/Oct/22 12:00 AM,2022-10-21 13:03:00,DER,Service Request (SR),420541.0,1.0000000000000002,8516.000000000002,5693.0
CI-7535,420376,Closed,achattopadhyay,2022-10-11 12:11:00,21/Oct/22 12:00 AM,2022-11-04 15:19:00,Heidelberg Cement,Service Request (SR),420376.0,20001.0,33286.00000000001,1462.0
CI-7532,420296,Closed,ssanz,2022-10-11 10:24:00,18/Oct/22 12:00 AM,2022-10-13 11:59:00,Allianz,Service Request (SR),420296.0,1.0000000000000002,2975.0,0.0
CI-7531,420170,Closed,yutaka,2022-10-11 04:47:00,18/Oct/22 12:00 AM,2022-11-08 09:24:00,Burda,Service Request (SR),420170.0,0.0,1860.0,38737.0
CI-7530,420167,Closed,yutaka,2022-10-11 03:59:00,18/Oct/22 12:00 AM,2022-10-27 08:42:00,Amadeus,Service Request (SR),420167.0,9100.0,9117.0,14206.0
CI-7529,420157,Closed,yutaka,2022-10-11 03:00:00,14/Oct/22 12:00 AM,2022-10-27 08:43:00,ArcelorMittal,Service Request (SR),420157.0,0.0,10.0,23373.0
CI-7528,420153,Closed,yutaka,2022-10-11 02:39:00,14/Oct/22 12:00 AM,2022-10-12 11:51:00,Init AG,Service Request (SR),420153.0,14.0,1521.0,471.0
CI-7525,420055,Closed,ssanz,2022-10-10 14:43:00,17/Oct/22 12:00 AM,2022-11-04 11:23:00,DER,Service Request (SR),420055.0,2596.0,22860.0,12940.0
CI-7522,419953,Closed,ssanz,2022-10-10 11:32:00,17/Oct/22 12:00 AM,2022-11-04 11:23:00,DER,Service Request (SR),419953.0,0.0,200.0,35791.0
CI-7515,419648,Closed,aruizrobles,2022-10-07 14:50:00,14/Oct/22 12:00 AM,2022-10-18 09:57:00,Numiga,Service Request (SR),419648.0,4312.000000000001,12314.0,3233.0
CI-7512,419601,Closed,aruizrobles,2022-10-07 14:00:00,14/Oct/22 12:00 AM,2022-10-19 12:04:00,Numiga,Service Request (SR),419601.0,10027.0,16845.000000000004,319.0
CI-7509,419136,Closed,nsanchez,2022-10-06 11:43:00,06/Oct/22 12:00 AM,2022-10-06 15:15:00,OBB,Service Request (SR),419136.0,54.0,181.0,31.000000000000004
CI-7503,418915,Closed,aruizrobles,2022-10-05 13:44:00,12/Oct/22 12:00 AM,2022-10-18 16:29:00,Fiege,Service Request (SR),418915.0,18830.0,18861.0,24.0
CI-7497,418799,Closed,aruizrobles,2022-10-05 09:34:00,12/Oct/22 12:00 AM,2022-10-13 09:43:00,Numiga,Service Request (SR),418799.0,8658.000000000002,10286.0,1243.0
CI-7495,418725,Closed,skarja,2022-10-04 22:13:00,12/Oct/22 12:00 AM,2023-01-24 15:35:00,TUI AG,Service Request (SR),418725.0,8316.000000000002,65419.00000000001,95463.0
CI-7490,418519,Closed,skarja,2022-10-04 10:29:00,11/Oct/22 12:00 AM,2022-11-23 10:29:00,Eberspacher,Service Request (SR),418519.0,11875.0,59055.0,12945.0
CI-7488,418453,Closed,yutaka,2022-10-04 02:48:00,11/Oct/22 12:00 AM,2022-10-11 03:21:00,Amadeus,Service Request (SR),418453.0,1538.0,2837.0,7276.0
CI-7487,418374,Closed,ssanz,2022-10-03 14:29:00,10/Oct/22 12:00 AM,2022-10-06 10:12:00,Allianz,Service Request (SR),418374.0,1.0000000000000002,1630.0,2433.0
CI-7486,418256,Closed,yutaka,2022-10-03 06:41:00,10/Oct/22 12:00 AM,2023-03-31 02:37:00,Continental,Service Request (SR),418256.0,13372.0,45742.0,19839.0
CI-7485,418250,Closed,yutaka,2022-10-03 02:53:00,06/Oct/22 12:00 AM,2022-10-12 11:53:00,Hugo Boss,Service Request (SR),418250.0,773.0,4472.0,9028.0
CI-7485,418250,Closed,yutaka,2022-10-03 02:53:00,06/Oct/22 12:00 AM,2022-10-12 11:53:00,Hugo Boss,Service Request (SR),418250.0,1929.0,4472.0,9028.0
CI-7483,418062,Closed,nsanchez,2022-09-30 10:46:00,11/Oct/22 12:00 AM,2022-10-18 14:15:00,Grupo Red Electrica,Service Request (SR),418062.0,10395.0,16565.000000000004,9564.0
CI-7482,418023,Closed,ssanz,2022-09-30 09:29:00,07/Oct/22 12:00 AM,2022-10-06 10:12:00,Allianz,Service Request (SR),418023.0,20.0,3038.0,5645.0
CI-7480,418004,Closed,nsanchez,2022-09-30 08:59:00,07/Oct/22 12:00 AM,2022-10-17 12:59:00,Continental,Service Request (SR),418004.0,10065.0,14817.0,9903.0
CI-7476,417935,Closed,ssanz,2022-09-29 16:35:00,06/Oct/22 12:00 AM,2022-10-06 10:12:00,Allianz,Service Request (SR),417935.0,27.0,1171.0,8526.000000000002
CI-7475,417874,Closed,nsanchez,2022-09-29 13:35:00,10/Oct/22 12:00 AM,2023-02-15 14:50:00,OBB,Service Request (SR),417874.0,11353.0,176700.0,23535.0
CI-7471,417754,Closed,nsanchez,2022-09-29 08:39:00,01/Oct/22 12:00 AM,2022-10-03 12:31:00,Daimler (MFTBC),Service Request (SR),417754.0,402.0,5869.0,123.00000000000001
CI-7470,417730,Closed,aruizrobles,2022-09-28 17:53:00,14/Oct/22 12:00 AM,2022-10-13 18:08:00,ProcurX,Service Request (SR),417730.0,91.0,6820.0,14795.0
CI-7470,417730,Closed,aruizrobles,2022-09-28 17:53:00,14/Oct/22 12:00 AM,2022-10-13 18:08:00,ProcurX,Service Request (SR),417730.0,2401.0,6820.0,14795.0
CI-7466,417455,Closed,nsanchez,2022-09-28 08:11:00,03/Oct/22 12:00 AM,2022-10-03 14:18:00,Porsche,Service Request (SR),417455.0,1620.0,7461.0,106.0
CI-7459,417132,Closed,ssanz,2022-09-26 16:11:00,03/Oct/22 12:00 AM,2022-11-16 14:16:00,Bentley,Service Request (SR),417132.0,5609.0,40184.0,33141.00000000001
CI-7458,416956,Closed,ssanz,2022-09-26 11:00:00,03/Oct/22 12:00 AM,2023-01-24 15:34:00,Endress Hauser,Service Request (SR),416956.0,4357.000000000001,8440.000000000002,42078.0
CI-7458,416956,Closed,ssanz,2022-09-26 11:00:00,03/Oct/22 12:00 AM,2023-01-24 15:34:00,Endress Hauser,Service Request (SR),416956.0,185.0,8440.000000000002,42078.0
CI-7457,416855,Closed,aruizrobles,2022-09-23 14:50:00,30/Sep/22 12:00 AM,2022-09-30 09:50:00,Numiga,Service Request (SR),416855.0,7099.0,9566.0,214.0
CI-7452,416669,Closed,skarja,2022-09-22 22:10:00,29/Sep/22 12:00 AM,2022-11-18 02:29:00,Porsche,Service Request (SR),416669.0,3196.0,21277.0,59622.0
CI-7452,416669,Closed,skarja,2022-09-22 22:10:00,29/Sep/22 12:00 AM,2022-11-18 02:29:00,Porsche,Service Request (SR),416669.0,9681.0,21277.0,59622.0
CI-7442,416580,Closed,ssanz,2022-09-22 12:44:00,29/Sep/22 12:00 AM,2022-12-22 14:44:00,Egis,Service Request (SR),416580.0,7259.0,98665.0,32495.000000000004
CI-7439,416501,Closed,skarja,2022-09-21 22:29:00,29/Sep/22 12:00 AM,2022-11-18 01:54:00,OBB,Service Request (SR),416501.0,7800.000000000001,10067.0,72218.0
CI-7438,416342,Closed,yutaka,2022-09-21 12:10:00,30/Sep/22 12:00 AM,2022-10-11 03:23:00,Spiegel,Service Request (SR),416342.0,10267.0,16299.000000000002,11974.0
CI-7436,416290,Closed,yutaka,2022-09-21 10:53:00,30/Sep/22 12:00 AM,2022-10-12 12:55:00,Lufthansa City Center,Service Request (SR),416290.0,10303.0,11744.0,18618.0
CI-7435,416184,Closed,yutaka,2022-09-21 02:12:00,28/Sep/22 12:00 AM,2022-10-05 02:36:00,Porsche,Service Request (SR),416184.0,2024.0000000000002,10558.0,9626.0
CI-7434,416181,Closed,yutaka,2022-09-21 01:20:00,28/Sep/22 12:00 AM,2022-09-27 11:07:00,Spiegel,Service Request (SR),416181.0,795.0,2054.0000000000005,7173.0
CI-7431,415986,Closed,yutaka,2022-09-20 11:43:00,27/Sep/22 12:00 AM,2022-10-13 09:50:00,Grupo Red Electrica,Service Request (SR),415986.0,8864.0,15223.0,17784.0
CI-7430,415914,Closed,yutaka,2022-09-20 09:23:00,30/Sep/22 12:00 AM,2022-11-15 09:15:00,Continental,Service Request (SR),415914.0,13377.0,70141.0,10491.0
CI-7429,415891,Closed,yutaka,2022-09-20 08:46:00,23/Sep/22 12:00 AM,2022-09-22 04:05:00,Eberspacher,Service Request (SR),415891.0,1.0000000000000002,200.0,2399.0
CI-7426,415818,Closed,yutaka,2022-09-20 02:07:00,22/Sep/22 12:00 AM,2022-09-20 12:15:00,Grupo Red Electrica,Service Request (SR),415818.0,2.0000000000000004,442.0,166.0
CI-7423,415783,Closed,aruizrobles,2022-09-19 16:21:00,26/Sep/22 12:00 AM,2022-09-26 09:33:00,Numiga,Service Request (SR),415783.0,2785.0,9293.0,379.0
CI-7421,415131,Closed,skarja,2022-09-16 11:20:00,23/Sep/22 12:00 AM,2022-11-18 01:53:00,OBB,Service Request (SR),415131.0,7403.0,8641.000000000002,81512.0
CI-7418,414935,Closed,yutaka,2022-09-16 04:40:00,21/Sep/22 12:00 AM,2022-10-06 04:19:00,VW,Service Request (SR),414935.0,5.0,6206.0,22573.0
CI-7417,414890,Closed,aruizrobles,2022-09-15 17:56:00,23/Sep/22 12:00 AM,2022-10-07 09:02:00,Numiga,Service Request (SR),414890.0,8485.000000000002,21719.0,9427.0
CI-7415,414517,Closed,aruizrobles,2022-09-15 10:03:00,22/Sep/22 12:00 AM,2022-09-22 17:52:00,Numiga,Service Request (SR),414517.0,7498.0,10159.0,390.0
CI-7409,414401,Closed,skarja,2022-09-15 03:13:00,22/Sep/22 12:00 AM,2023-01-24 10:37:00,Porsche,Service Request (SR),414401.0,10495.0,10582.0,178501.0
CI-7408,414387,Closed,aruizrobles,2022-09-14 17:44:00,20/Sep/22 12:00 AM,2022-09-23 09:19:00,Numiga,Service Request (SR),414387.0,957.0,12129.0,326.0
CI-7405,414222,Closed,yutaka,2022-09-14 08:53:00,21/Sep/22 12:00 AM,2022-09-26 01:15:00,Enercon,Service Request (SR),414222.0,7554.0,10458.0,6364.0
CI-7404,414194,Closed,yutaka,2022-09-14 06:53:00,21/Sep/22 12:00 AM,2022-10-12 12:57:00,Amadeus,Service Request (SR),414194.0,9094.0,14870.0,25814.0
